region_isp,mlab_site,month,DownloadThroughputSplitByClientAndByServer,UploadThroughputSplitByClientAndByServer,RTTSplitByClientAndByServer,NetLimitedSplitByClientAndByServer,ClientLimitedSplitByClientAndByServer,WinScaleRcvdSplitByClientAndByServer,NumberOfClientsSplitByClientAndByServer
380_pd_20959,FR-Paris,01-01-2010,,0.261729,75.000000,0.094448,0.901617,1.082353,
380_pd_20959,FR-Paris,01-01-2011,2.992815,0.295738,68.000000,0.399920,0.594541,1.874306,815
380_pd_20959,FR-Paris,02-01-2010,3.673657,0.280028,69.000000,0.212036,0.779340,1.787625,296
380_pd_20959,FR-Paris,02-01-2011,3.610210,0.301435,69.000000,0.379706,0.616567,2.125000,596
380_pd_20959,FR-Paris,03-01-2010,3.709571,0.288734,68.000000,0.191130,0.798329,1.824942,655
380_pd_20959,FR-Paris,03-01-2011,3.678116,0.303848,69.000000,0.511603,0.482890,2.111962,609
380_pd_20959,FR-Paris,04-01-2010,3.173357,0.281573,70.000000,0.396039,0.596607,2.104167,1234
380_pd_20959,FR-Paris,05-01-2010,3.329820,0.284280,70.000000,0.455027,0.540016,1.888687,1297
380_pd_20959,FR-Paris,06-01-2010,3.163707,0.285934,70.000000,0.419196,0.568630,2.157724,1054
380_pd_20959,FR-Paris,07-01-2010,3.337712,0.283331,70.000000,0.402702,0.588584,2.125791,798
380_pd_20959,FR-Paris,07-01-2011,4.156743,0.310039,68.000000,0.550314,0.445435,2.254839,528
380_pd_20959,FR-Paris,08-01-2010,3.164003,0.292245,69.000000,0.383812,0.604832,1.670455,687
380_pd_20959,FR-Paris,08-01-2011,,0.313112,67.000000,0.269274,0.707271,1.969298,
380_pd_20959,FR-Paris,09-01-2010,2.952921,0.301266,70.000000,0.413613,0.582225,1.440750,669
380_pd_20959,FR-Paris,10-01-2010,2.997779,0.286090,70.000000,0.251245,0.733078,1.449961,696
380_pd_20959,FR-Paris,11-01-2010,2.707395,0.296950,69.000000,0.208516,0.779196,1.328114,742
380_pd_20959,FR-Paris,12-01-2010,3.280292,0.298458,68.000000,0.444647,0.548198,1.460611,713
380_pd_20959,GR-Athens,01-01-2011,2.022899,0.285854,125.000000,0.691520,0.279851,1.886414,271
380_pd_20959,GR-Athens,02-01-2011,2.950460,0.287830,125.000000,0.532272,0.458943,2.008108,201
380_pd_20959,GR-Athens,03-01-2010,,0.283307,118.000000,0.423952,0.570250,2.013761,
380_pd_20959,GR-Athens,03-01-2011,2.572034,0.293369,120.000000,0.407087,0.573670,2.004796,234
380_pd_20959,GR-Athens,04-01-2010,2.363040,0.271585,119.000000,0.577884,0.412864,2.274112,335
380_pd_20959,GR-Athens,05-01-2010,2.497382,0.284073,122.000000,0.656809,0.335681,2.019817,391
380_pd_20959,GR-Athens,06-01-2010,2.056156,0.278624,119.000000,0.772667,0.202329,2.371479,342
380_pd_20959,GR-Athens,07-01-2010,2.164196,0.287359,125.000000,0.361260,0.606628,2.014523,261
380_pd_20959,GR-Athens,07-01-2011,2.644006,0.295656,117.000000,0.825302,0.160347,2.012048,206
380_pd_20959,GR-Athens,08-01-2010,2.378293,0.282337,122.000000,0.452076,0.541602,1.603819,235
380_pd_20959,GR-Athens,08-01-2011,2.009867,0.300299,120.000000,0.906641,0.084559,2.280083,349
380_pd_20959,GR-Athens,09-01-2010,2.867099,0.287339,122.000000,0.442673,0.549997,1.843284,221
380_pd_20959,GR-Athens,09-01-2011,3.032488,0.306802,114.000000,0.898483,0.086600,2.489451,367
380_pd_20959,GR-Athens,10-01-2010,2.289384,0.285259,117.500000,0.677478,0.302207,1.908654,231
380_pd_20959,GR-Athens,11-01-2010,2.311996,0.286446,116.000000,0.281004,0.709410,1.612836,252
380_pd_20959,GR-Athens,12-01-2010,2.138437,0.285208,123.000000,0.705502,0.282594,1.882086,258
380_pd_20959,UK-London,02-01-2010,,0.272641,,,,,
380_pd_20959,UK-London,03-01-2010,,0.280553,69.000000,0.140100,0.855239,1.326446,
380_pd_20959,UK-London,05-01-2010,,0.279338,,,,,
380_pd_20963,DE-Hamburg,01-01-2011,,0.338077,71.000000,0.938537,0.045707,2.654472,
380_pd_20963,DE-Hamburg,03-01-2011,,0.375656,,,,,
380_pd_20963,DE-Hamburg,08-01-2010,1.871590,0.368123,80.000000,0.927495,0.053938,2.508091,266
380_pd_20963,DE-Hamburg,08-01-2011,,0.386853,70.500000,0.874976,0.102579,2.990099,
380_pd_20963,DE-Hamburg,09-01-2010,1.721309,0.330067,79.000000,0.922658,0.059660,2.589610,322
380_pd_20963,DE-Hamburg,10-01-2010,1.440518,0.334547,79.000000,0.911136,0.062530,2.497191,295
380_pd_20963,DE-Hamburg,11-01-2010,1.740637,0.363970,74.500000,0.941424,0.044117,2.407295,270
380_pd_20963,DE-Hamburg,12-01-2010,,0.368363,71.000000,0.934753,0.045740,2.991667,
380_pd_20963,FR-Paris,01-01-2011,1.737299,0.322736,82.000000,0.612188,0.378497,2.428369,427
380_pd_20963,FR-Paris,02-01-2010,,0.312548,,,,,
380_pd_20963,FR-Paris,02-01-2011,1.636368,0.333093,82.000000,0.515697,0.470487,2.461538,350
380_pd_20963,FR-Paris,03-01-2010,1.456059,0.362928,121.000000,0.888753,0.075093,2.586294,350
380_pd_20963,FR-Paris,03-01-2011,1.934652,0.346154,82.000000,0.319681,0.667189,2.240310,339
380_pd_20963,FR-Paris,04-01-2010,1.473977,0.350599,120.000000,0.915601,0.064601,2.545005,877
380_pd_20963,FR-Paris,05-01-2010,1.465038,0.340436,104.000000,0.905923,0.076701,2.863914,1169
380_pd_20963,FR-Paris,06-01-2010,1.495726,0.335599,100.000000,0.888236,0.092603,2.678030,904
380_pd_20963,FR-Paris,07-01-2010,1.576955,0.362433,100.000000,0.869827,0.107965,2.797724,687
380_pd_20963,FR-Paris,07-01-2011,2.341479,0.343807,77.000000,0.380270,0.614678,2.403118,250
380_pd_20963,FR-Paris,08-01-2010,1.594523,0.332684,97.000000,0.901064,0.084454,2.635930,538
380_pd_20963,FR-Paris,09-01-2010,1.417961,0.314506,90.000000,0.915695,0.068467,2.272572,491
380_pd_20963,FR-Paris,10-01-2010,1.574528,0.322118,88.000000,0.740236,0.249013,2.372230,475
380_pd_20963,FR-Paris,11-01-2010,1.351290,0.321607,88.000000,0.744804,0.247734,2.129338,441
380_pd_20963,FR-Paris,12-01-2010,1.836106,0.368017,84.000000,0.281101,0.706722,2.588136,287
380_pd_20963,GR-Athens,01-01-2011,,0.276283,149.000000,0.854790,0.128364,2.614754,
380_pd_20963,GR-Athens,02-01-2011,,0.289278,,0.390963,0.587782,2.344828,
380_pd_20963,GR-Athens,03-01-2011,,0.319960,122.000000,0.398666,0.585417,1.838298,
380_pd_20963,GR-Athens,04-01-2010,1.121045,0.290086,160.000000,0.911216,0.067538,2.351449,234
380_pd_20963,GR-Athens,05-01-2010,1.172037,0.333171,150.000000,0.924261,0.065968,2.913265,359
380_pd_20963,GR-Athens,06-01-2010,1.032758,0.323241,142.000000,0.916530,0.069320,2.518987,334
380_pd_20963,GR-Athens,07-01-2010,1.523484,0.335730,148.000000,0.852501,0.131917,3.089286,246
380_pd_20963,GR-Athens,07-01-2011,,0.317105,,,,,
380_pd_20963,GR-Athens,08-01-2010,,0.290396,130.000000,0.934198,0.049949,2.442478,
380_pd_20963,GR-Athens,08-01-2011,,0.321855,120.000000,0.858174,0.119534,2.046429,
380_pd_20963,GR-Athens,09-01-2010,,0.293931,133.000000,0.920620,0.065052,2.276860,
380_pd_20963,GR-Athens,09-01-2011,,0.334316,114.000000,0.920899,0.069168,2.422939,
380_pd_20963,GR-Athens,10-01-2010,,0.292904,130.000000,0.738209,0.243845,1.991803,
380_pd_20963,GR-Athens,11-01-2010,,0.256636,,0.878402,0.099713,2.717073,
380_pd_20963,GR-Athens,12-01-2010,,0.321774,138.000000,0.339930,0.656419,2.529412,
380_pd_3228,FR-Paris,01-01-2011,,0.276627,,,,,
380_pd_3228,FR-Paris,04-01-2010,,0.270322,53.000000,0.637882,0.356237,1.607656,
380_pd_3228,FR-Paris,05-01-2010,,0.264703,,,,,
380_pd_3228,FR-Paris,06-01-2010,,0.296613,,,,,
380_pd_44957,FR-Paris,01-01-2011,,0.114959,,,,,
380_pd_44957,FR-Paris,06-01-2010,,0.201105,,,,,
380_pd_44957,FR-Paris,07-01-2010,,0.055874,,,,,
380_pd_44957,FR-Paris,12-01-2010,,0.136434,,,,,
380_pe_12874,FR-Paris,03-01-2010,,0.395249,,,,,
380_pe_12874,FR-Paris,04-01-2010,,0.354654,51.000000,0.436392,0.552072,2.130268,
380_pe_12874,FR-Paris,05-01-2010,,0.362333,52.000000,0.591163,0.404317,2.064394,
380_pe_12874,FR-Paris,06-01-2010,,0.366342,,,,,
380_pe_12874,FR-Paris,07-01-2010,,0.354152,,,,,
380_pe_20959,DE-Hamburg,01-01-2011,2.963443,0.287805,86.000000,0.732170,0.254352,2.429603,338
380_pe_20959,DE-Hamburg,02-01-2011,2.981381,0.294126,86.000000,0.458759,0.524615,2.437018,213
380_pe_20959,DE-Hamburg,03-01-2011,3.365607,0.301304,84.000000,0.665127,0.317676,2.941309,262
380_pe_20959,DE-Hamburg,07-01-2011,,0.299439,85.000000,0.721406,0.272531,3.060086,
380_pe_20959,DE-Hamburg,08-01-2010,3.094928,0.275079,87.000000,0.887642,0.095892,2.142857,438
380_pe_20959,DE-Hamburg,08-01-2011,,0.294719,85.000000,0.649947,0.333827,2.868750,
380_pe_20959,DE-Hamburg,09-01-2010,2.531776,0.271895,86.000000,0.900558,0.082395,2.187088,531
380_pe_20959,DE-Hamburg,09-01-2011,,0.304006,84.000000,0.692982,0.271171,2.838095,
380_pe_20959,DE-Hamburg,10-01-2010,3.266847,0.280303,84.000000,0.865857,0.122895,2.127559,434
380_pe_20959,DE-Hamburg,11-01-2010,2.405923,0.279270,86.000000,0.723323,0.261017,2.463087,375
380_pe_20959,DE-Hamburg,12-01-2010,2.585468,0.286061,85.000000,0.687813,0.300092,2.142096,332
380_pe_20959,FR-Paris,01-01-2010,,0.299478,,,,,
380_pe_20959,FR-Paris,01-01-2011,3.402175,0.305026,76.000000,0.228621,0.759532,1.780303,565
380_pe_20959,FR-Paris,02-01-2010,3.957744,0.300179,75.000000,0.379143,0.611679,1.982684,252
380_pe_20959,FR-Paris,02-01-2011,3.589672,0.306556,76.000000,0.227094,0.762081,2.092910,430
380_pe_20959,FR-Paris,03-01-2010,3.835327,0.290492,76.000000,0.324802,0.665328,1.919173,591
380_pe_20959,FR-Paris,03-01-2011,2.893464,0.295779,78.000000,0.180337,0.811156,1.658537,403
380_pe_20959,FR-Paris,04-01-2010,3.028674,0.284220,79.000000,0.563423,0.426883,2.023744,1053
380_pe_20959,FR-Paris,05-01-2010,3.291055,0.290383,78.000000,0.601015,0.386438,2.234742,999
380_pe_20959,FR-Paris,06-01-2010,3.324677,0.294008,77.000000,0.433661,0.554910,2.268657,763
380_pe_20959,FR-Paris,07-01-2010,3.298736,0.298453,77.000000,0.446644,0.547525,1.952247,603
380_pe_20959,FR-Paris,07-01-2011,3.600519,0.311060,75.000000,0.398383,0.594750,2.481717,348
380_pe_20959,FR-Paris,08-01-2010,3.183437,0.301157,76.000000,0.446784,0.545665,1.896000,435
380_pe_20959,FR-Paris,08-01-2011,,0.303991,,,,,
380_pe_20959,FR-Paris,09-01-2010,3.072761,0.297101,78.000000,0.503217,0.491047,1.645679,487
380_pe_20959,FR-Paris,10-01-2010,2.883963,0.298514,77.000000,0.626723,0.369891,1.820237,563
380_pe_20959,FR-Paris,11-01-2010,3.442233,0.303903,77.000000,0.311430,0.676911,1.854167,572
380_pe_20959,FR-Paris,12-01-2010,3.426275,0.303953,77.000000,0.316309,0.676796,1.766247,513
380_pe_20959,GR-Athens,01-01-2011,2.735869,0.301315,133.000000,0.502310,0.488420,1.865823,220
380_pe_20959,GR-Athens,02-01-2011,2.527158,0.292766,134.000000,0.466667,0.529242,2.198939,211
380_pe_20959,GR-Athens,03-01-2010,,0.279120,,,,,
380_pe_20959,GR-Athens,03-01-2011,,0.288708,129.000000,0.212831,0.782632,1.650430,
380_pe_20959,GR-Athens,04-01-2010,2.328176,0.284594,129.000000,0.627222,0.355269,1.965909,354
380_pe_20959,GR-Athens,05-01-2010,2.722870,0.287202,129.000000,0.449572,0.506291,1.954023,333
380_pe_20959,GR-Athens,06-01-2010,2.968098,0.289613,127.000000,0.772731,0.219817,2.403846,316
380_pe_20959,GR-Athens,07-01-2010,2.678272,0.295069,133.000000,0.446732,0.529004,2.156600,240
380_pe_20959,GR-Athens,07-01-2011,,0.300383,128.000000,0.701800,0.293229,2.553191,
380_pe_20959,GR-Athens,08-01-2010,2.823977,0.282817,129.000000,0.859359,0.115601,2.311475,240
380_pe_20959,GR-Athens,08-01-2011,2.475947,0.299573,127.500000,0.870618,0.115460,2.314448,236
380_pe_20959,GR-Athens,09-01-2010,2.368605,0.282198,129.000000,0.490341,0.504343,1.548872,210
380_pe_20959,GR-Athens,09-01-2011,2.816429,0.305786,124.000000,0.860053,0.123764,2.586364,331
380_pe_20959,GR-Athens,10-01-2010,3.046385,0.285432,125.000000,0.473721,0.507121,1.830612,275
380_pe_20959,GR-Athens,11-01-2010,,0.292210,125.000000,0.393757,0.565964,1.823691,
380_pe_20959,GR-Athens,12-01-2010,2.523917,0.290068,133.000000,0.409466,0.568421,2.023866,231
380_pe_20959,UK-London,03-01-2010,,0.289084,,,,,
380_pg_16232,FR-Paris,01-01-2011,,0.210533,139.000000,0.215381,0.772648,2.106195,
380_pg_16232,FR-Paris,02-01-2011,,0.220005,,,,,
380_pg_16232,FR-Paris,03-01-2010,,0.198387,,,,,
380_pg_16232,FR-Paris,03-01-2011,,0.230374,,,,,
380_pg_16232,FR-Paris,04-01-2010,,0.201169,139.000000,0.224621,0.764777,2.791789,
380_pg_16232,FR-Paris,05-01-2010,,0.204356,139.000000,0.215177,0.775144,2.511785,
380_pg_16232,FR-Paris,06-01-2010,,0.203695,130.000000,0.221652,0.770205,2.962264,
380_pg_16232,FR-Paris,07-01-2010,,0.208027,130.000000,0.219843,0.771206,3.059322,
380_pg_16232,FR-Paris,08-01-2010,,0.206187,,,,,
380_pg_16232,FR-Paris,09-01-2010,,0.203451,,,,,
380_pg_16232,FR-Paris,10-01-2010,,0.199640,,,,,
380_pg_16232,FR-Paris,12-01-2010,,0.213584,,,,,
380_pg_20959,DE-Hamburg,01-01-2011,2.116425,0.275795,89.000000,0.863775,0.105876,2.540107,256
380_pg_20959,DE-Hamburg,02-01-2011,,0.291446,,0.729007,0.260101,2.910000,
380_pg_20959,DE-Hamburg,03-01-2011,,0.295039,87.000000,0.801426,0.179046,2.379182,
380_pg_20959,DE-Hamburg,08-01-2010,2.388619,0.264698,88.000000,0.824918,0.162319,2.018182,265
380_pg_20959,DE-Hamburg,08-01-2011,,0.306946,83.000000,0.805782,0.188216,2.617225,
380_pg_20959,DE-Hamburg,09-01-2010,2.314576,0.275935,89.000000,0.897745,0.088409,2.186813,313
380_pg_20959,DE-Hamburg,09-01-2011,,0.319687,,,,,
380_pg_20959,DE-Hamburg,10-01-2010,2.690662,0.275385,88.000000,0.882094,0.090067,2.287469,277
380_pg_20959,DE-Hamburg,11-01-2010,2.104449,0.276209,86.000000,0.862477,0.120450,2.150617,281
380_pg_20959,DE-Hamburg,12-01-2010,2.852453,0.277833,86.000000,0.832510,0.145038,2.294286,238
380_pg_20959,FR-Paris,01-01-2011,3.007019,0.293188,79.000000,0.381642,0.607322,1.675815,327
380_pg_20959,FR-Paris,02-01-2010,,0.276142,78.000000,0.567761,0.425764,1.673554,
380_pg_20959,FR-Paris,02-01-2011,3.097169,0.300805,78.000000,0.171515,0.820595,1.849711,274
380_pg_20959,FR-Paris,03-01-2010,3.405303,0.290570,78.000000,0.602950,0.389356,2.159468,374
380_pg_20959,FR-Paris,03-01-2011,3.513147,0.302974,78.000000,0.456273,0.539401,1.861771,267
380_pg_20959,FR-Paris,04-01-2010,2.504527,0.278628,79.000000,0.743033,0.246441,2.031873,631
380_pg_20959,FR-Paris,05-01-2010,3.129590,0.281475,81.000000,0.256302,0.722782,2.142857,512
380_pg_20959,FR-Paris,06-01-2010,2.648347,0.281326,81.000000,0.368076,0.627784,1.822222,387
380_pg_20959,FR-Paris,07-01-2010,3.249178,0.291804,81.000000,0.552422,0.432075,1.953959,319
380_pg_20959,FR-Paris,07-01-2011,4.148372,0.311281,77.000000,0.587296,0.398494,1.851852,236
380_pg_20959,FR-Paris,08-01-2010,3.072244,0.294087,80.000000,0.609426,0.375976,1.655963,266
380_pg_20959,FR-Paris,09-01-2010,2.768339,0.295995,79.500000,0.697040,0.286888,1.585020,314
380_pg_20959,FR-Paris,10-01-2010,3.266294,0.302593,78.000000,0.365045,0.628080,1.661826,268
380_pg_20959,FR-Paris,11-01-2010,2.674621,0.294874,79.000000,0.428908,0.562514,1.557223,300
380_pg_20959,FR-Paris,12-01-2010,3.507117,0.295792,78.000000,0.521425,0.466827,1.597328,308
380_pg_20959,GR-Athens,01-01-2011,,0.281448,137.000000,0.649042,0.313750,2.030888,
380_pg_20959,GR-Athens,02-01-2011,,0.288157,134.000000,0.446456,0.525196,1.465217,
380_pg_20959,GR-Athens,03-01-2011,,0.285068,,,,,
380_pg_20959,GR-Athens,04-01-2010,,0.276596,130.000000,0.251523,0.730293,1.780000,
380_pg_20959,GR-Athens,05-01-2010,,0.259165,134.000000,0.794766,0.195102,1.831169,
380_pg_20959,GR-Athens,06-01-2010,,0.270638,128.000000,0.667620,0.325580,2.064378,
380_pg_20959,GR-Athens,07-01-2010,,0.289401,134.000000,0.665547,0.325636,1.995025,
380_pg_20959,GR-Athens,07-01-2011,,0.296205,,,,,
380_pg_20959,GR-Athens,08-01-2010,,0.282570,,,,,
380_pg_20959,GR-Athens,08-01-2011,,0.306563,130.000000,0.871998,0.122580,2.224771,
380_pg_20959,GR-Athens,09-01-2010,,0.295910,,,,,
380_pg_20959,GR-Athens,09-01-2011,,0.303037,127.000000,0.899855,0.086536,2.601504,
380_pg_20959,GR-Athens,10-01-2010,,0.281636,,,,,
380_pg_20959,GR-Athens,11-01-2010,,0.281532,125.000000,0.177931,0.817074,1.309417,
380_pg_20959,GR-Athens,12-01-2010,,0.288898,133.000000,0.387400,0.602021,1.651982,
380_pi_12874,DE-Hamburg,09-01-2010,,0.335859,69.000000,0.886420,0.108648,2.074419,
380_pi_12874,DE-Hamburg,10-01-2010,,0.327569,69.000000,0.950106,0.037996,2.421277,
380_pi_12874,DE-Hamburg,11-01-2010,,0.317745,70.000000,0.879099,0.104446,2.446602,
380_pi_12874,FR-Paris,01-01-2011,,0.336449,,,,,
380_pi_12874,FR-Paris,03-01-2010,,0.357471,,,,,
380_pi_12874,FR-Paris,04-01-2010,3.198199,0.346062,59.000000,0.821333,0.170480,2.050296,225
380_pi_12874,FR-Paris,05-01-2010,3.293292,0.346513,58.000000,0.833369,0.159249,2.175532,269
380_pi_12874,FR-Paris,06-01-2010,,0.351636,63.000000,0.752626,0.235886,2.202381,
380_pi_12874,FR-Paris,07-01-2010,,0.365734,,,,,
380_pi_12874,FR-Paris,10-01-2010,,0.321748,,,,,
380_pi_12874,FR-Paris,11-01-2010,,0.318322,,,,,
380_pi_12874,FR-Paris,12-01-2010,,0.331232,,,,,
380_pi_20959,DE-Hamburg,01-01-2011,3.176621,0.282045,87.000000,0.901871,0.073559,2.248915,463
380_pi_20959,DE-Hamburg,02-01-2011,3.572530,0.282598,87.000000,0.880165,0.100347,2.519417,270
380_pi_20959,DE-Hamburg,03-01-2011,3.724681,0.297131,85.000000,0.890536,0.085704,2.744330,324
380_pi_20959,DE-Hamburg,07-01-2011,,0.305124,77.000000,0.910166,0.080767,2.825279,
380_pi_20959,DE-Hamburg,08-01-2010,3.200905,0.278445,87.000000,0.816246,0.167823,1.866667,539
380_pi_20959,DE-Hamburg,08-01-2011,3.457070,0.289026,76.000000,0.869483,0.123872,2.471178,257
380_pi_20959,DE-Hamburg,09-01-2010,3.462304,0.283279,86.000000,0.882214,0.096911,2.100988,612
380_pi_20959,DE-Hamburg,09-01-2011,4.516207,0.305758,74.000000,0.840679,0.149168,2.477876,211
380_pi_20959,DE-Hamburg,10-01-2010,2.924240,0.271631,88.000000,0.851814,0.136187,2.045510,528
380_pi_20959,DE-Hamburg,11-01-2010,3.145382,0.284546,86.000000,0.875252,0.112602,2.220000,541
380_pi_20959,DE-Hamburg,12-01-2010,3.304761,0.292246,85.000000,0.824579,0.164679,2.094675,425
380_pi_20959,FR-Paris,01-01-2010,,0.274194,,,,,
380_pi_20959,FR-Paris,01-01-2011,3.838169,0.295094,77.000000,0.219145,0.772252,1.362862,607
380_pi_20959,FR-Paris,02-01-2010,4.055862,0.284307,78.000000,0.262225,0.733281,2.004577,229
380_pi_20959,FR-Paris,02-01-2011,3.595775,0.301181,79.000000,0.529892,0.456901,1.597778,508
380_pi_20959,FR-Paris,03-01-2010,4.078649,0.280506,78.000000,0.204412,0.776472,1.922923,515
380_pi_20959,FR-Paris,03-01-2011,4.342462,0.304201,77.000000,0.833009,0.156719,2.082063,530
380_pi_20959,FR-Paris,04-01-2010,3.451402,0.281507,79.000000,0.579295,0.412369,1.872367,938
380_pi_20959,FR-Paris,05-01-2010,3.628562,0.277886,78.000000,0.458472,0.529904,2.000588,963
380_pi_20959,FR-Paris,06-01-2010,3.696504,0.281559,78.000000,0.393145,0.601408,2.218527,691
380_pi_20959,FR-Paris,07-01-2010,4.247441,0.283374,78.000000,0.459863,0.530678,2.088957,550
380_pi_20959,FR-Paris,07-01-2011,4.704173,0.301207,68.000000,0.619510,0.371901,2.172196,369
380_pi_20959,FR-Paris,08-01-2010,3.709940,0.283811,79.000000,0.359978,0.627505,1.673887,449
380_pi_20959,FR-Paris,08-01-2011,,0.305679,,,,,
380_pi_20959,FR-Paris,09-01-2010,3.267657,0.284118,79.000000,0.443785,0.547733,1.542312,456
380_pi_20959,FR-Paris,10-01-2010,3.699080,0.299987,78.000000,0.390617,0.596282,1.582888,513
380_pi_20959,FR-Paris,11-01-2010,3.900070,0.292402,77.000000,0.238425,0.749977,1.541942,568
380_pi_20959,FR-Paris,12-01-2010,3.880572,0.291921,76.000000,0.400432,0.583324,1.663489,567
380_pi_20959,GR-Athens,01-01-2011,2.701073,0.290444,138.000000,0.323804,0.669959,1.135965,244
380_pi_20959,GR-Athens,02-01-2011,,0.296666,134.000000,0.819343,0.150435,1.785933,
380_pi_20959,GR-Athens,03-01-2010,,0.281564,128.000000,0.188800,0.799168,1.893023,
380_pi_20959,GR-Athens,03-01-2011,3.562527,0.299496,126.000000,0.869463,0.116644,1.851515,208
380_pi_20959,GR-Athens,04-01-2010,2.983938,0.273440,129.000000,0.443907,0.546667,1.980247,224
380_pi_20959,GR-Athens,05-01-2010,2.927716,0.273666,131.000000,0.447094,0.546742,1.996190,278
380_pi_20959,GR-Athens,06-01-2010,3.216118,0.273214,129.000000,0.403415,0.585486,2.113022,220
380_pi_20959,GR-Athens,07-01-2010,,0.277862,133.000000,0.272953,0.706951,1.688822,
380_pi_20959,GR-Athens,07-01-2011,,0.281613,117.000000,0.878397,0.114046,2.589862,
380_pi_20959,GR-Athens,08-01-2010,,0.285853,130.000000,0.282698,0.708377,1.568690,
380_pi_20959,GR-Athens,08-01-2011,2.046568,0.292730,119.000000,0.923217,0.065367,2.514881,248
380_pi_20959,GR-Athens,09-01-2010,,0.280838,130.000000,0.250286,0.740664,1.077922,
380_pi_20959,GR-Athens,09-01-2011,3.270778,0.295978,114.000000,0.901739,0.091421,1.880466,249
380_pi_20959,GR-Athens,10-01-2010,,0.281649,125.000000,0.426500,0.561078,1.554286,
380_pi_20959,GR-Athens,11-01-2010,,0.281437,127.000000,0.461467,0.530752,1.444089,
380_pi_20959,GR-Athens,12-01-2010,,0.286027,133.000000,0.204374,0.789290,1.556650,
380_pi_20959,UK-London,03-01-2010,,0.275087,,,,,
380_pi_3228,FR-Paris,01-01-2011,,0.304785,,,,,
380_pi_3228,FR-Paris,02-01-2011,,0.291458,,,,,
380_pi_3228,FR-Paris,03-01-2010,,0.266471,,,,,
380_pi_3228,FR-Paris,03-01-2011,,0.298477,,,,,
380_pi_3228,FR-Paris,04-01-2010,2.658151,0.284315,55.000000,0.788404,0.203810,1.628655,227
380_pi_3228,FR-Paris,05-01-2010,2.659576,0.279299,53.000000,0.896187,0.098263,1.920354,250
380_pi_3228,FR-Paris,06-01-2010,,0.282052,52.000000,0.683754,0.312165,2.349794,
380_pi_3228,FR-Paris,07-01-2010,,0.285031,55.000000,0.851903,0.142698,1.865741,
380_pi_3228,FR-Paris,10-01-2010,,0.281585,,,,,
380_pi_3228,FR-Paris,11-01-2010,,0.282279,,,,,
380_pi_3228,FR-Paris,12-01-2010,,0.272655,,,,,
380_pi_44957,FR-Paris,01-01-2011,,0.274410,,,,,
380_pr_12874,FR-Paris,04-01-2010,,0.359660,,,,,
380_pr_12874,FR-Paris,05-01-2010,,0.384453,,,,,
380_pr_20959,DE-Hamburg,01-01-2011,,0.281785,76.000000,0.840844,0.153929,2.358491,
380_pr_20959,DE-Hamburg,02-01-2011,,0.281458,,,,,
380_pr_20959,DE-Hamburg,08-01-2010,2.897138,0.276547,77.000000,0.928741,0.057975,2.038660,284
380_pr_20959,DE-Hamburg,09-01-2010,2.741765,0.281635,75.500000,0.933281,0.052873,1.920091,317
380_pr_20959,DE-Hamburg,10-01-2010,3.400464,0.282423,77.000000,0.870370,0.097077,2.181347,261
380_pr_20959,DE-Hamburg,11-01-2010,2.414844,0.269686,75.000000,0.887968,0.090803,2.233918,236
380_pr_20959,DE-Hamburg,12-01-2010,,0.294544,76.000000,0.893931,0.096778,2.201493,
380_pr_20959,FR-Paris,01-01-2011,3.272285,0.300893,68.000000,0.470870,0.524446,1.660194,234
380_pr_20959,FR-Paris,02-01-2010,,0.298387,65.000000,0.856673,0.126940,1.960352,
380_pr_20959,FR-Paris,02-01-2011,,0.296315,68.000000,0.574883,0.417596,1.594406,
380_pr_20959,FR-Paris,03-01-2010,4.323369,0.285190,65.000000,0.587412,0.408597,1.808889,268
380_pr_20959,FR-Paris,03-01-2011,,0.304480,67.000000,0.446444,0.548632,1.917293,
380_pr_20959,FR-Paris,04-01-2010,3.405141,0.281376,68.000000,0.589457,0.404311,1.795652,425
380_pr_20959,FR-Paris,05-01-2010,3.543661,0.284248,67.500000,0.617159,0.378318,1.760623,424
380_pr_20959,FR-Paris,06-01-2010,3.663532,0.290468,67.000000,0.719394,0.275867,1.732743,359
380_pr_20959,FR-Paris,07-01-2010,3.754505,0.295752,67.000000,0.498975,0.495070,1.855107,257
380_pr_20959,FR-Paris,07-01-2011,,0.310153,66.500000,0.590615,0.405072,1.886364,
